index,text,label
36,"*DEKLARASI 2019 ALIANSI RELAWAN JOKOWI (ALREJO) SUMATERA UTARA* Assalamu'alaikum warahmatullahi Wabarakatuh, salam sejahtera buat kita semua, shalom, om swastiastu, namo buddhaya Insya' Allah *Aliansi Relawan Jokowi (ALREJO)* akan melaksanakan deklarasi pada : *Hari / Tanggal ; Minggu, 22 Juli 2018* *Tempat : Taman Sri Deli (Kolam Raya) di samping Mesjid Raya Medan, jln Sisingamangaraja* *Pukul ; 08.00 - 12.00 wib* Insya' Allah kegiatan ini akan dihadiri para alim ulama , tokoh masyarakat, para aktifis di Sumatera Utara diantaranya *Bunda Indah, Ustadz Muhammad Dahrul Yusuf, Ustadz Ade Darmawan, Ustadz Rudi Suntari, Ustadz Martono,* *Ustadz H.Ahmad Farhan S.PdI, Ustadz Miftah, Majelis Dzikir Ash-Sholah, para Relawan dan Undangan lainnya* Maka dengan ini kami mengundang seluruh masyarakat untuk hadir dalam acara tersebut diatas. Dalam acara ini akan ada Dzikir Akbar dan doa bersama dgn para alim ulama majelis taklim, anak yatim, teman, relawan dan masyarakat yg hadir, juga hiburan dari *Musisi Salam 2 Periode (Metal = Menang Total)* Ayooo.... tunjukkan sikap kita bahwa : sepanjang sejarah berdirinya Republik Indonesia, *Pak Jokowi adalah Presiden yang paling banyak membangun Infrastruktur dan pemerataan ekonomi* di Indonesia, khususnya di Sumatera Utara atas dasar itu *#2019 pak Jokowi harus melanjutkan kepemimpinan agar pembangunan dan pemerataan ekonomi yang sedang berjalan tidak terhenti dan dapat berkelanjutan* Wa'alaikum salam Warahmatullahi Wabarakatuh Tertanda, Panitia Deklarasi Aliansi Jokowi 2 Periode / ALREJO Hasudungan Siahaan (Ketua) +62 813-7046-4111 Elrita Zain (Sekertaris) +62 813-6135-6105 Untuk Konfirmasi kehadiran : *082370103388 (Emil Hardi)* Note : panitia menyediakan kaos Jokowi 2 Periode dan konsumsi bagi kelompok relawan yg mengkonfirmasi kehadirannya sebelum H -2 jadwal acara Mohon jangan biarkan undangan ini hanya sampai di nomor anda. Tolong sebar ke yang lain. *ALREJO..... MAJU.....!!* *JOKOWI..... MENANG.....!!* #2019TetapJokowi #JokowiPeriode #WeJokowi #SumutTetapJokowi #ALREJOMaju #JokowiMenang #SumutSenang #Lanjutkan #IndonesiaDamai",0
37,"Nyang buat terngiang dikepala Tn. Hansen adalah apa yang disebutnya Natalies Question. Pertanyaan tentang Natalie, kolehanya di Boston Consulting Group. Seperti yang ditutur, saat itu Tn. Hansen dan Natalie sama-sama anak baru di BCG. Mereka berdua sama-sama cerdas. Sama-sama bagus performansinya. Menonjol diantara para cerdas cendekia yang bekerja disana. Menjadi TOP PERFORMERS diperusahaan tersebut. Sebenernya yang jadi pertanyaan Tn. Hansen dulu (dan baru kejawab hari ini) adalah spending time dalam bekerja. Tn. Hansen heran kenapa Ms. Natalies di recognize superb juga. Sama seperti beliau. Okelah Natalie pinter dan cekaran, tapi to be honest tuan Hansen menganggapnya pelit waktu. Natalie itu ndak begitu terlalu kerja keras. See, Nats kerja hanya jam 08.00 to 18.00 (60 jam) maksimal ndak lebih. Sementara Tn. Hansen ndak jarang stay dikantor. Bisa ngabiskan 90 jam seminggu. Artinya rata-rata 15 jam sehari untuk bekerja selama 6 hari. Beneran kerja keras gaes. Dan pada akhirnya tuan Hansen sadar kuncinya bukan dibanyak jam-nya tapi dikualitas dan produktifitas. Bagaimana bekerja seefektif mungkin dan menaikkan produktivitas yang harusnya dituju. Berangkat dari itu semua kenapa Tn. Morten Hansen melakukan beberapa riset dan menuangkannya dalam buku GREAT WORK, how top performers work less and achieve more. Beliau mengajak kita pembaca yang bekerja untuk memahami esensi bekerja itu dimana. Kalimat berikut di bawah saya kasih notes dikindle. Sengaja. Selain suka kalimatnya juga menurut saya bisa menjadi takeaways untuk difahami. See here: Top performers did less and more: less volume of activities, more concentrated effort. Aha, katanya top performers melakukan sedikit dan banyak. Sedikit maksudnya dalam melakukan aktifitas, dan banyak berkonsentrasi ke usahanya. Cakep! And we know already, yes, hari ini yang dibutuhkan adalah kerja cerdas. Persis seperti yang Natalie lakukan. Well, tuan Hansen juga menjelaskan para pemimpin perusahaan yang punya persepsi keliru: the longer you held meeting the more you will be appreciated. Saban hari meeting malah ngganggu di eksekusinya. Kebanyakan diskusi eksekusinya kapan? Well, saya juga sama.. Kadang ndak efektif dan ndak smart dalam bekerja. Tulisan ini sebenernya #selfreflect dan #selfremind supaya ndak terjerambab jadi leader yang salah perceived kerja lama biar dibilang bagus. Ini leader kampret namanya. Next, saya sharing (singkat aja) terkait 7 hal yang diresearch oleh tuan Hansen. Nyang diconduct ke 5000 orang dengan berbagai disiplin pekerjaan dan jabatan. Etapi ndak usah ditunggu, soalnya ini sharing sesempatnya aja hehe. Ciao.",0
38,"Beda orang beda bacaan, kalo bacaannya majalah Bobo maka rentang waktu daya berpikirnya gak akan jauh. Intuisinya pun gak terasah.. Lalu kalian sibuk membully pidato Pak Prabowo yang bicara 2030?? Wajar!!! Karena memang wawasan dan apa yang kalian baca hanya sebatas judul dan dagelan-dagelan hoax yang katanya membangun. Hanya orang-orang cerdas dan berwawasan yg bisa menangkap kekhawatiran seorang Prabowo. Gejala dan tanda-tanda itu sudah nyata di depan mata, masih tetap anggap itu Banyolan?? Bro,,,, yang cerdas-lah... kalo pun kalian belum cerdas setidaknya buka pikiranmu.. JAUH SEBELUM PAK PRABOWO BICARA ,TERNYATA NISA SUDAH TAHU DULUAN Di Bawah ini Status AnNisa Madaniyah TAHUN 2022 INDONESIA RESMI MILIK RRC Tahun 2018 ini Mentri PU & perumahan Rakyat Akan Mempersiapken Design Engineering pemindahan Ibukota , pemindahan Ibu kota ini Hasil keputusan yang di buat oleh pemerintahan Jokowi , Tujuan utama untuk memindahkan Ibu kota yaitu Tempat pusat Administrasi , hal ini ngga perlu di kompromikan Pemprov DKI. Pemindahan Ibu kota ini atas keinginan Presiden Jokowi & langsung di Respon oleh Jusuf Kalla , Alasan Jokowi Memindahkan Ibu Kota Agar Negara Indonesia bisa setara dgn 1. Seoul 2. London 3. Tokyo Ibukota akan di pindahkan di Daerah Mamuju ( ada tambang uranium terbesar di Indonesia ) Dgn lokasi seluas 500 Hektar akan di diriken gedung untuk MA, BPK, Dpr , Mpr , Kpk , sedangkan untuk Itana Presiden , & gedung Mentri akan dibangun di daerah Shanghai selatan dgn luas lokasi sekitar 600 H dan seluruh biaya infrastruktur 100% ditanggung sepenuhnya oleh Presiden RRC Xi jinping . Ditahun 2022 Nanti , jumlah penduduk Indonesia dari 300 juta jiwa akan menjadi sekitar 550 juta jiwa . Sedangkan disaat Pilpres 2019 Nanti Presiden Xi jinping akan memberikan suara untuk Presiden Joko Widodo sebanyak 250 juta jiwa , Hal ini akan menjamin 100% kemenangan bagi diri Joko Widodo .dan 250 juta orang itu sekaligus menjadi warga Ri secara Resmi atau legal atas persetujuan kedua belah pihak yakni persetujuan pemerintahan Jokowi -Xi jinping . - Jokowi jusuf kalla - Xi jinping - Bambang brojo Kepada yth, Pendukung Jokowi yang berbahagia , Halo bos jokowi,Selamat untuk anda , yang telah memberikan Negara Indonesia kepada Negara china , Atas dukungan kalian dan berkat kecintaan kalian pada diri Jokowi maka negara kita di caplok oleh xi jinping & 9 Naga . Dampak dari semua ini yaitu anak dan cucu kalian yg akan mengalami penderitaan selamanya.dan semua sumber daya Alam milik kita akan berpindah tangan pada RRC sepenuh nya. Gabungan antara Grand master freemasonry dan Xi jinping serta 9 Naga berhasil merebut Negara kita Melalui tangan president Joko widodo . Tertanda Annisa Madaniyah",1
39,"PRABOWO DAN RAHMAWATI By: Himma Himma Ketika kami akan bubaran selesai acara di ruang amphitheatre pribadinya.. kembali pak PS naik ke podium meminta waktu sebentar.. Seketika ruangan hening.. ketika pak PS menundukkan pandangan lama.. menahan isak air mata yg akan keluar .. seisi ruangan menitikkan air mata.. Suara nya bergetar matanya berkaca ketika mengumumkan bahwa beliau sangat terharu atas budi baik ibu Rahmawati yg rela berjuang bersama pak Prabowo dan menyumbangkan hartanya utk membantu perjuangan Gerindra.. Kami pun tak tahan meneteskan air mata melihat dua orang yg kami sayangi yg sangat mencintai negerinya yg sedang krisis saat ini meneteskan air matanya.. Pak Prabowo, pidatomu begitu menggelegar namun hatimu lembut ketika menerima kebaikan. ========================================== Admin: Berdasarkan pemberitaan dari media, diperkirakan dana sumbangan mencapai lebih dari 1 Triliyun. Namun Pak Prabowo belum berkenan menerimanya. Admin salut dengan ibu Rahmawati Sukarnoputri, putri sejati Proklamator RI Soekarno, Bentuk kecintaan terhadap negeri beliau buktikan secara nyata. Hanya tangis haru dan doa baik yang dapat kami haturkan untukmu wahai ibu. Salute!",0
40,"YG TERTINGGAL. Setelah merayu Mas Didiet akhirnya foto -foto di dalam HP saya ini bisa saya tayangkan siang ini. Jujur belakangan sy yg sdh tuir ini banyak belajar kehidupan dari Mas Didiet, putra satu -satunya Pak PS dengan Mbak Titiek. Bagaimana saat semua dia miliki, dia memilih tidak menonjol dan bahkan menghindar dari dunia media. Ia hanya mau karyanya saja yg di ekpose bukan dirinya. Saat orang berebut utk duduk di Timses atau berebut utk mengambil peran dalam hingar -bingar Pilpres ini, dia memilih bekerja di balik layar, mendesain logo dan menyiapkan foto utk kampanye Prabowo-Sandi, termasuk menyiapkan busana Bapak tercintanya dan juga para Sepri dan ajudannya. Bukan hanya itu, rasa kemanusiaannya yg tinggi selalu membuatnya perhatian apakah orang2 di sekitar bapaknya sdh makan atau belum. Tak heran bila Mas Didiet kadang ikut mengurus makan para wartawan yg setiap hari nongkrong di depan rumah Pak PS di Jln Kartanegara. Pak PS sangat bangga pada Mas Didiet, tak heran saat bertemu Para Jenderal kawan -kawannya dia bercerita kalau sekarang putranya suka bertanya ke Seperi atau Ajudan soal pakaian yg akan dipakai bapaknya."" Waduh Mas Didiet ini sekarang sering tlp Sepri atau Ajudan, bapak pakai apa,"" tutur Pak PS dengan terbahak bahagia. Sebagai desainer kelas dunia, penampilan Mas Didiet super duper sederhana . Sehari -hari di rumah ayahnya di Kartanegara hanya memakai kaos oblong dengan jeans atau hanya memakai celana training. Tadinya Mas Didiet hanya mau ditampilkan fotonya setelah dia mengecilkan badannya yg beratnya kini di atas 100 Kg. Namun setelah saya rayu ( saya janji sekali ini saja), pacar Velope ini akhirnya mengizinkan. Dua kali ayahnya berlaga saat tahun 2009 maju mjd Cawapres Megawati, dan tahun 2014 saat ayahnya Nyapres, Mas Didiet yg kalau ada persoalan selalu Wirid dan tahajud ini tidak terlibat, karena dia masih sekolah di Amerika dan Eropa. Tapi saat ini hampir tiap hari Mas Didiet berdiskusi tentang banyak hal dengan sang Bapak. Tentu sebagai anak, dia berharap bapaknya kali ini tidak dicurangi lagi. Demi membantu Sang Bapak, Mas Didiet rela meninggalkan usaha butik dan kerjaannya di Eropa. Dan tentu juga dia berharap suatu saat ibunda dan ayahnya bersatu kembali. Toh dulu ayahnya berpisah karena politik bukan karena ada yg berkhianat. Semoga Allah SWT, memberikan yg terbaik utk keluarga Capres kita, tanpa kita harus intervensi pada hal-hak yg menyangkut masalah keluarga beliau.",0
41,"Keceplosan! Megawati Beri Isyarat soal Cawapres Jokowi Berasal dari Daerah ini TGB ATAU Mahfud MD Keluarga Jokowi SUMBER ARTIKEL : https://makassar.terkini.id/megawati-beri-isyarat-cawapres/ Megawati Soekarnoputri, selaku Ketum PDIP, masih belum bisa mengumumkan soal waktu deklarasi cawapres yang akan didorong untuk mendampingi Joko Widodo di Pilpres 2019 nanti. Megawati memberi isyarat untuk menunggu waktu yang tepat untuk mengumumkan nama yang bakal menemani Jokowi. Terbit dari Timur Menariknya, saat memberi konferensi pers, Megawati mengungkapkan kata Timur. Itu diduga menjadi kode yang disampaikan Megawati, bahwa Cawapres tersebut berasal dari Kawasan Timur Indonesia (KTI). Pengumuman (aka) dilakukan pada momentum tepat, dan dalam cuaca yang cerah. Secerah ketika matahari terbit dari Timur. Jadi tunggu saja dan sabar, ujar Megawati dalam keterangannya, seperti dikutip detikcom. Setelah di kabarkan Jokowi telah bertemu Megawati di Batu Tulis, Bogor, Jawa Barat, Minggu, 8 juli 2018, keduanya memang membicarakan soal siapa yang akan menjadi cawapres yang disebut telah mengerucut pada satu nama dan sudah diputuskan.",0
42,"Dari jaman Nabi masjid tidak lepas dari tempat kegiatan politik, Umat Islam sekarang memang harus melek politik utamanya politik islam. Politik Islam disini adalah setiap urusan politik yang sesuai dan tidak melanggar aturan Islam, bukan mempolitisasi Islam, membawa-bawa Islam tapi untuk kepentingan pribadi, itu yang dilarang...Paham Son..!!! Apalagi buat kalangan pesantren, itu juga harus melek politik karena ada kitab kuningnya. Minimal ada dua kitab soal politik yaitu Siyasah Syar'iyah dan Al Ahkam As syultoniyah kalau gak salah. Kok sekarang banyak cebong yang nyinyir dan larang larang umat islam agar tidak mempolitisasi masjid. Takut keok yah jagoanmu................atau panik suatu hari kolam butekmu itu nanti akan kering ??? Propaganda murahan terus di gaungkan oleh para pengikut bani ebong,Jika Orang kafir mempolitisasi masjid bacod mereka langsung kena sariawan akut namun jika umat islam cuman bikin spanduk bertagar #2019gantipresiden saja mereka langsung ribut dan ngamuk ngamuk.......Bong kalau ente gak tau ajaran islam gak usah ngajarin kami tentang Toleransi ataupun syariat islam. Itu sama saja ngajarin bebek berenang....Umat islam sekarang sudah cerdas dan melek politik jadi manuver apapun yang kalian lakukan sudah terditek oleh kami.",1
43,"ISTIGHOTSAH UNTUK SAUDARA KITA DI LOMBOK Tolong kita semua istighotsah , dengan banyak-banyak baca: Laa-ilaaha-illallaah. Astaghfirullaah. Walijamii'il muslimiina walmuslimaat. Wal mu'miniina wal mu'minaat. Sebanyak2nya. Minim2. 100-300x. Dan: Laa hawla walaa quwwata illaa billaahil 'aliyyil 'azhiim. Minim2 100-300x. Juga shalawat: Allaahumma shalli wasallim wabaarik 'alaa Sayyidinaa Muhammadiw-wa-aalih. Juga minim2 100-300x. Jumlah ini u/ ngejar dzikron katsiiroo. Jumlah yg banyak. InsyaaAllah, 100-300x udah terhitung banyak. Langit dan bumi PATUH sama Allah. Semoga Allah berkenan mendengar kita. Dan menolong dan menjaga yg tersisa, dari Lombok, dan insyaaAllah jg Indonesia secara keseluruhan. Sekalian buat penjaga kita juga. Ga ada jaminan juga, kita tidak dipergilirkan. InsyaaAllah. Jadi tolak bencana juga buat kita semua. Tolong benar-benar dilaksanakan ya. Tolong banget. Dan saling ingat mengingatkan. Terakhir, penolak bencana juga adalah sedekah. Silahkan keluarkan sedekah terbaik. Ke kanan kiri aja. Di sekitar kita. Atau sekalian untuk Lombok. Bisa lewat aplikasi PayTren eMoney, PayTren, PayTren 5 atau melalui sedekah online Supaya makin selamat dan menyelamatkan. Dan menjadi pendorong doa untuk Lombok. Bismillaah. Walhamdulillaah. Tlg teruskan ke sahabat2 kita yang lain. Salam. KH. Yusuf Mansur. Note: Tolong bikin di tenda-tenda darurat, di masjid-masjid, di Lombok. Dan juga di seluruh Indonesia. Saya langsung baca nih. Dg Coach Indra, dkk di kendaraan. Menuju Bantul dari Jogja. Video : Facebook",0
44,"Bu Susi Pidato Pakai Bahasa Jawa, Lucu Banget Wajib Tonton Mereka-mereka dari kubu Oposisi yang koar-koar ; ASING-ASENG-ASONG SiangSiang malingSeng - SiangSiang NyolongTong mereka sendiri antek AsingAsengSong sesungguhnya. Mari gotong royong dan terus fokus bekerja untuk meningkatkan pertumbuhan ekonomi, mengurangi ketimpangan dan menurunkan angka kemiskinan. Kita tidak boleh berhenti bekerja untuk menghadirkan Pancasila [Ir.H.JOKO WIDODO] *Ini Status untuk rakyat NKRI yang optimis dan selalu bersyukur di dalam hidup. Rakyat yang ingin melihat Indonesia maju, kuat, dan makmur. Bukan untuk yang sesat pikir dan penuh dengki hatinya. Ir. H. Joko Widodo - Prof. DR. Kyai Haji Ma'ruf Amin. Presiden - Wakil Presiden RI 2019-2024 PRABOWO SANDI BUKAN PILIHAN RAKYAT TERNYATA MEMANG BENAR HASIL SURVEI TERPECAYA ELEKTABILITAS JOKOWI KIAN MEROKET UMARO & ULAMA BERSATU BERSIH - MERAKYAT - KERJA NYATA #SAYAINDONESIA - #SAYAJOKOWISAJA... Tidak akan ku serahkan pada K**P**T yang DURHAKA SUARA BERITA HD",1
45,"Jokowi sudah ciptakan lapangan kerja melampaui target janji kampanye' #Salam2periode.. Menteri Tenaga Kerja dan Transmigrasi Hanif Dhakiri mengatakan, Presiden Joko Widodo telah memenuhi janji kampanye Pilpres 2014 soal penciptaan lapangan kerja. Pada masa kampanye, Jokowi berjanji bakal menciptakan 2 juta lapangan kerja setiap tahun. ""Pertumbuhan lapangan kerja atau penyediaan lapangan kerja di Indonesia setiap tahunnya itu selalu lebih dari 2 juta,"" ungkap Hanif di Gedung Bina Graha, Kompleks Istana Kepresidenan, Jakarta, Selasa (24/4). Mantan Dewan Pembina Yayasan Inspirasi Desa Nusantara (IdeNU) ini merinci, di 2015 lapangan kerja di Tanah Air bertambah 2,8 juta. Kemudian di 2016 mencapai 2,4 juta lapangan kerja. Sementara sepanjang tahun 2017 lapangan kerja yang tercipta menyentuh angka 2,6 juta. ""Jadi sudah melampaui target 2 juta per tahun dari yang dijanjikan pak Jokowi-JK,"" ujarnya. Hanif memastikan, jutaan lapangan kerja yang dibuka tersebut untuk rakyat Indonesia. Kalaupun sejumlah lapangan kerja diisi tenaga kerja asing (TKA), jumlahnya tidak terlalu signifikan. ""Jadi lapangan kerja ini yang tercipta ini tentunya semuanya adalah untuk rakyat kita sendiri,"" pungkasnya. Pada kampanye Pilpres 2014, salah satu janji kampanye Jokowi-JK adalah akan membuka lapangan kerja sebanyak 10 juta dalam waktu lima tahun. Berdasarkan data yang diperoleh merdeka.com, saat ini lapangan kerja yang diciptakan Jokowi sudah mencapai 8 juta 460. (mdk/bal)",0
46,"Klasifikasi cebong Cebong ortodoks/konservatif Debat dengan cebong kasta ini mesti pakai data dan tunjukkan fakta. Jangan harap debat dengan mereka bisa membuatnya beralih pilihan. Debat hanya jadi sarana mengasah intelektualitas. Cebong moderat Debat dengan mereka juga harus tunjukkan data. Golongan inilah yang masih bisa dipengaruhi untuk merubah keberpihakan politik. Nasehati dengan kata-kata yang halus namun mengena. Jangan abaikan mereka, karena dalam hatinya masih tersisa ghirah keislaman yang meredup. Ini yang perlu disiram dengan bensin, biar terbakar lagi semangatnya. Cebong dungu Nah, jenis cebong yang satu ini jelas cuma buat bahan guyonan dan caci maki saja. Saking dungunya hingga berdebat dengan mereka adalah hal yang percuma. Spesifikasi cebong seperti inilah yang di sosial media paling lantang berteriak SARA, suka menyinggung dan menghina peribadatan ummat Islam. Semoga rekan-rekan netizen bisa bijak melihat cebong. Yang moderat perlu didekati, dirangkul, diberi pencerahan. Karena mereka diperlukan untuk menambah perolehan suara agar bisa mengganti presiden tahun 2019 nanti. (BZH)",1
47,"(Biar gak gagal paham dan akhirnya memilih yg salah...& dan biar gak latah dikit dikit kicau bilang pak wali dak bisa kerja.) Cuma mau berbagi sedikit data utk masyarakat yg mungkin gak sempat browsing atau baca..., nih aq bagi sedikit screenshot tentang APBD tarakan dari tahun ke tahun yahhh... (klo kurang jelas coba deh search di situsnya bapeda tarakan. Lengkap kok. Situs lain jg ada.) *demi tak salah pilih. Notes: *pak sofian raga menjabat mulai 2014 yah... Notes lagi: *klo kita analogikan walikota itu seorang kepala rumah tangga, dan DPRD itu istrinya., terus APBD itu dana yg tersedia utk diatur pemakaiannya.., harusnya bisa dong kita bandingkan beratnya zaman pak sofian raga jadi walkot disuruh ngatur kota yg sama dengan zaman walkot sebelumnya yah? Secara dana yg tersedia utk dikelola alias APBD nya jomplang banget.., jadi buat pejabat atau paslon yg harusnya mengerti tentang hal hal begini.. please dong ah... jgn kura kura dalam perahu.. masak uang 1 triliun (apbd jaman now) sama uang hampir 2 triliun (apbd jaman old) pencapaiannya disuruh sama?! Situ sehat?? (belum lagi perbedaan nilai uang saat 2013 kebawah dan hari ini.) [emang adakah yg bisa beli mobil ferari klo ditangan cuma ada uang 20juta] PROGRAM/JANJI KAMPANYE ADA YG GAK TERCOVER KARENA TURUNNYA APBD GAK SESUAI DENGAN TAHUN2 SEBELUMNYA., WALKOT diSALAHkan., UTANG DENGAN PIHAK KE3 UTK MENGHENDEL PROGRAM PRIMER., WALKOT TETAP DISALAHKAN.., TAPI GILIRAN PAD (PENDAPATAN ASLI DAERAH) MENINGKAT, DAN UMKM (USAHA MIKRO KECIL MENENGAH) BERGELIAT BANGKIT DI JAMANNYA PAK WALKOT YG SEKARANG.., SITU DIAM..., #KRITISBOLEHBEGOJANGAN #ygnentuinbesaranapbdbukanwalkotbos!! #masyarakatsudahcerdas #STOPPEMBODOHANPUBLIK #jejakdigitaltakpernahbohong #cerdasmemilih #pilihygjujur #salam2periode #fairplay #muakliatpolitikusbusuk *last note: program seorang calon yg maju di tahun 2014 pasti dong orientasi anggarannya diperkirakan/berorientasi sama anggaran tahun 2013 yg hampir 2 triliun tsb., klo kemudian setelah menjabat. (Atas kebijakan nasional) akhirnya ternyata anggaran yg tersedia cuma 1 triliun doank., masak pak wali nya yg salah? Rasanya gak fair dong.. kann... #salamdemokrasi #silentmajority",1
48,"PROPOGANDA REKAYASA MEDIA DAN PARTAI PENDUKUNG JOKOWI Propaganda Bersama Yang Sedang Dijalankan Oleh Media-media Besar Nasional Bersama Partai-partai Pengusung Jokowi Dalam Seminggu Terakhir 1. Menggiring opini publik bahwa Gatot Nurmantyo adalah capres terkuat untuk melawan Jokowi dibandingkan Prabowo. Tujuannya adalah untuk meruntuhkan kepercayaan diri pendukung Prabowo. 2. Para elit pendukung Jokowi ramai-ramai berbicara di media bahwa Prabowo belum tentu maju sebagai capres, kendati Gerindra sudah menegaskan berkali-kali bahwa Prabowo sudah resmi akan maju sebagai capres. Namun wacana yang diblow-up media yakni Prabowo masih ragu untuk maju. 3. Sebagian lembaga survey bersemangat menyatakan elektabilitas Jokowi sangat tinggi dan sebaliknya elektabilitas Prabowo sangat rendah. Hasil-hasil survey ""pesanan"" ini terus menerus diberitakan oleh media pro-penguasa. Tujuannya untuk memupuk pesimisme publik. 4. Dalam banyak dialog, media-media besar bersama partai pengusung Jokowi selalu mengarahkan opini agar terbentuknya poros alternatif untuk memilih capres ketiga selain Jokowi dan Prabowo. Tentu sekali lagi tujuannya untuk memecah suara umat. ................. Sebenarnya Jokowi dan pengusung sedang menggigil ketakutan menunggu kekalahan telak seperti Pilkada DKI. Logikanya adalah fakta persentase pilpres 2014 kemenangan Jokowi hanya 3% diatas Prabowo (53% - 47%). Dalam 5 tahun terakhir berapa banyak yang taubat dari mendukung Jokowi? Berapa banyak yang kecewa? Berapa banyak yang akan bersama gerakan 212 dan ulama? Berapa banyak yang akan totalitas memilih dan mengawal pemilu kali ini? Fakta-fakta ini sedang ditutupi oleh media-media besar dan partai-partai penguasa dengan berbagai propaganda diatas. Namun masyarakat Indonesia tidak akan tertipu untuk kedua kalinya Insyaa ALLOH. This is the end of the frog regime. #2019GantiPresiden BANTU SHARE YAH..",1
49,""" TANTANGAN MBAH AMIN RAIS LANGSUNG DI JAWAB PAKDE JOKOWI"" -Pemerintah dikirakan akan mendaptkan penerimaan negara mencapai Rp 825 Triliun/ USD 57 miliar dri oprasional Blok Rokan di Riau yg akan di kekola oleh pt Prtamina ( Persero) mulai 2021. Blok kaya Migas di Riau, Blok Rokan , yg dikelolah pt Chevron Pacific Indonesia akn brakhir masa kontraknya pd tahun 2021. Atas dasar prtimbangan bisnis dan ekonomi, Pemerintah mempercayakan pengelolaan blok Rokan kepada pt prtamina (Persero) dgn proposal pengajuan Signature bonus sebesar USD 784juta dan nilai komitmen pasti USD500 juta. Nah dgn mengelolah blok Rokan , insya Allah pertamina akan sejajar dgn perusahaan minyak papan atas dunia dgn penguasaan 60% produksi migas nasional pada tahun 2021. Ini kan meningkatkan kontribusi prtamina trhadap produksi migas nasional yg sekarang 23% a. Sejauh ini, porsi prtamina trhadap produksi migas nasional tlah mningkat menjadi 36% tahun ini. b. Dan 39% tahun 2019 saat blok migas Trminasi mulai aktif dikelolah Prtamina. Produksi blok migas rokan di Riau menyumbang 26% dri total produksi Nasional. Blok yg memiliki luas 6.220 km ini memiliki 96 lapangan. 1. 3 lapangan brpotensi mnghasilkan minyak sangat baik yaitu: a. Duri b. Minas c. dan Bekasap. - Sejak broprasi 1971 hingga 31 Desember 2017 , tolal produksi blok Rokan mencapai 11,5 miliar barer minyak.",0
50,"Seringkali ditanya, ""Elu ngotot banget dukung Jokowi, emang dibayar berapa? Dapet apa?"" Saya jawab : Jangankan dibayar, bantuan dari pemerintah pun saya nggak pernah dapat. Gak dapat KIS KIP sertifikat gratis dsb. Tapi melihat mereka yg dapat bantuan2 itu, rasanya senang dan bersyukur hati ini punya pemimpin yg mau memperhatikan saudara2 sebangsa ini. Melihat kampungku dan kampung saudara2 yg di luar Jawa sana mulai teraliri listrik, yg sekarang jalannya mulus, yg air mengalir sampai ke rumah, infrastruktur di sawah seperti bendungan, embung, sumur dkk untuk pengairan juga bagus sehingga petani jadi makin produktif, yg ikan2 dilaut sekarang dijaga agar tak dicuri kapal asing agar hasil nelayan lebih baik, dan lain sebagainya, itu sudah lebih dari cukup sebagai alasan untuk ngotot dukung Jokowi sekali lagi. Memang mau mengharapkan yg bagaimana lagi? Atau pernah juga dengar yang begini : ""Ngapain dukung Jokowi, toh kita tetap kere!"" Saya jawab : Yang menentukan rejeki kita, kere atau kayanya kita bukanlah presiden tapi Allah SWT. Tugas kita hanya berusaha agar tidak kere. Jangan karena kita kere lalu dikit2 nyalahin pemerintah. Harusnya kita bersyukur presiden yg sekarang mau serius membenahi bangsa ini agar peluang kita lebih besar untuk bisa lepas kekerean. Alangkah apesnya kita andaikan udah kere pemimpinnya tak mau peduli pula. Patutnya kita bersyukur punya pemimpin yg benar2 mau bekerja untuk membangun bangsa ini dengan sebaik-baiknya. Itulah alasan kenapa saya getol mendukung Jokowi. Singkatnya, JANGAN SAMPAI NEGARA INI JATUH KE TANGAN YANG SALAH. Kalau alasanmu apa?? #T3tapJokowi #InsyaAllah2Periode Salam Tiga Jari Dua Periode Kita selalu bersama Presiden Joko Widodo #2019TetapJokowi #BantuShare........",0
